route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,3,360,Philadelphia Local,,0,,0,1,1
1,3,361,Philadelphia Local,,0,,0,1,1
1,3,362,Philadelphia Local,,0,,0,1,1
1,3,363,Philadelphia Local,,0,,0,1,1
1,3,364,Philadelphia Local,,0,,0,1,1
1,3,365,Philadelphia Local,,0,,0,1,1
1,3,366,Philadelphia Local,,0,,0,1,1
1,3,367,Philadelphia Local,,0,,0,1,1
1,3,368,Philadelphia Local,,0,,0,1,1
1,3,369,Philadelphia Local,,0,,0,1,1
1,3,370,Philadelphia Local,,0,,0,1,1
1,3,371,Philadelphia Local,,0,,0,1,1
1,3,372,Philadelphia Local,,0,,0,1,1
1,3,373,Philadelphia Local,,0,,0,1,1
